,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1434,1.16,5,3,2,61.1,56.0,6.78,6.79,4.15,4735.020587581403
1435,1.57,1,3,5,67.3,66.0,7.85,5.75,3.87,11140.225905988935
1436,0.3,3,7,4,62.9,58.0,4.23,4.26,2.67,623.3019589592625
1437,0.58,5,5,2,60.9,56.0,5.42,5.39,3.29,1479.143492280353
1438,0.32,3,7,4,62.0,57.0,4.38,4.42,2.73,703.8311130196108
1439,1.51,5,2,3,62.7,57.0,7.35,7.3,4.59,8446.471341103075
1440,0.7,4,4,3,62.0,61.0,5.67,5.62,3.5,2355.9940951578933
1441,0.88,5,6,2,62.2,57.0,6.08,6.2,3.82,3410.4601552932663
1442,0.7,5,4,3,62.2,56.0,5.72,5.69,3.55,2406.843816042079
1443,0.25,5,5,7,62.3,56.0,4.01,4.03,2.5,553.3880709447795
1444,0.7,3,5,4,62.4,59.0,5.64,5.71,3.54,2799.1245986308763
1445,1.07,5,4,2,61.7,57.0,6.55,6.59,4.05,4404.421941421142
1446,0.39,1,4,8,57.1,61.0,4.83,4.88,2.77,1098.3343285174421
1447,1.55,5,5,4,61.8,54.0,7.44,7.48,4.61,13128.854387502655
1448,1.18,5,2,4,62.3,56.0,6.76,6.73,4.21,6095.528624252766
1449,1.21,4,3,3,61.8,58.0,6.83,6.79,4.21,6096.337134096985
1450,0.27,5,2,5,62.1,54.0,4.16,4.18,2.59,422.2924816423167
1451,0.35,5,3,6,62.5,57.0,4.54,4.48,2.82,840.5711173935064
1452,0.7,5,3,4,62.4,56.0,5.63,5.72,3.54,2551.5912213998577
1453,0.91,4,2,4,62.4,61.0,6.18,6.16,3.85,3658.4023312494637
1454,0.33,5,7,4,62.6,56.0,4.43,4.39,2.76,783.1744942716621
1455,2.14,4,2,3,61.3,61.0,8.32,8.28,5.09,15940.91651957579
1456,1.2,4,2,4,62.6,58.0,6.77,6.72,4.22,6158.571901338179
1457,0.3,3,3,7,62.6,56.0,4.25,4.28,2.67,644.8145169225987
1458,0.5,5,2,3,59.8,59.0,5.18,5.15,3.09,1054.2928306927604
1459,0.55,5,4,4,62.2,54.0,5.27,5.28,3.28,1754.795026841174
1460,2.01,3,3,4,63.5,59.0,7.92,7.86,5.01,17703.02130723623
1461,0.3,5,3,6,61.3,57.0,4.33,4.31,2.65,628.8297017962636
1462,1.65,4,7,3,60.4,60.0,7.63,7.58,4.59,13822.229380541494
1463,0.26,3,5,4,62.4,58.0,4.06,4.08,2.54,433.7325378993796
1464,0.42,5,7,5,61.1,57.0,4.84,4.81,2.95,1372.6417207976829
1465,0.5,4,5,6,61.9,58.0,5.07,5.1,3.15,1855.1414027637925
1466,1.09,5,4,4,62.4,55.0,6.61,6.56,4.11,6360.796684314798
1467,0.41,4,4,3,61.3,58.0,4.76,4.8,2.93,860.5851953280604
1468,1.06,4,5,3,58.4,61.0,6.73,6.69,3.92,5473.844438413951
1469,1.49,1,5,3,59.6,63.0,7.2,7.34,4.33,9101.12050451916
1470,0.37,3,5,4,59.2,61.0,4.63,4.69,2.76,842.7653266286383
1471,0.4,3,7,4,63.5,55.0,4.69,4.66,2.97,1071.3267514609674
1472,0.9,3,6,3,62.2,60.0,6.14,6.17,3.83,4115.986930350899
1473,0.35,3,3,3,61.3,55.0,4.55,4.58,2.8,573.9372000501672
1474,1.51,3,6,4,62.4,59.0,7.26,7.36,4.56,12518.395466681704
1475,1.08,4,4,3,59.4,60.0,6.7,6.63,3.96,5330.119908190586
1476,0.38,5,5,5,62.4,54.0,4.64,4.68,2.91,1035.7475222167122
1477,1.06,5,2,4,61.4,57.0,6.57,6.52,4.02,4981.062469270303
1478,0.51,5,6,4,61.5,55.0,5.23,5.14,3.19,1703.161555071463
1479,1.0,1,5,3,64.8,58.0,6.26,6.21,4.04,4295.713191962217
1480,0.32,5,5,4,60.3,55.0,4.45,4.4,2.67,673.3301902591303
1481,1.02,4,5,4,62.4,59.0,6.4,6.45,4.01,5845.279560127548
1482,0.42,4,3,4,62.1,57.0,4.8,4.76,2.97,954.6857530600323
1483,1.02,4,4,2,62.3,58.1,6.41,6.38,4.0,3939.9045012779134
1484,0.31,3,5,4,63.4,56.0,4.32,4.29,2.73,604.0030560135112
1485,0.9,2,6,3,63.9,57.0,6.12,6.08,3.9,3959.342772418153
1486,1.05,5,5,4,59.1,57.0,6.67,6.66,3.94,6306.387883311156
1487,0.9,2,5,3,58.0,58.0,6.24,6.28,3.63,3764.3843006927827
1488,0.33,5,7,6,60.9,57.0,4.46,4.48,2.72,951.4242143364099
1489,0.4,3,6,5,60.1,58.0,4.72,4.76,2.85,1142.597964087171
1490,1.37,5,4,2,62.8,57.0,7.12,7.06,4.45,7014.117008241311
1491,0.72,5,5,8,62.0,57.0,5.71,5.78,3.56,4322.811096742971
1492,1.08,5,2,4,61.6,56.0,6.63,6.59,4.07,5159.476333501843
1493,0.35,4,6,8,59.0,61.0,4.64,4.62,2.73,1144.5518059063972
1494,2.02,4,3,2,61.5,58.0,8.14,8.1,4.99,13169.843990689285
1495,1.88,2,1,2,57.9,59.0,8.16,8.11,4.71,7941.58787932609
1496,1.52,5,3,4,61.8,55.1,7.38,7.42,4.58,10985.13609423046
1497,1.01,5,4,3,62.2,55.0,6.44,6.46,4.01,4799.757923249703
1498,0.56,5,4,5,60.7,57.0,5.27,5.34,3.22,2020.5591382331427
1499,0.96,4,6,2,62.8,60.0,6.3,6.24,3.94,3932.639932541745
1500,0.34,3,6,3,63.4,55.0,4.46,4.44,2.82,658.4648226053293
1501,0.8,5,6,3,61.1,56.0,5.98,6.01,3.66,3462.567166009727
1502,0.3,5,7,5,61.0,57.0,4.31,4.32,2.63,728.5182298101859
1503,0.54,5,6,4,61.8,57.0,5.23,5.26,3.24,1896.6686437580984
1504,0.71,2,4,4,63.5,59.0,5.63,5.67,3.59,2599.7423831209217
1505,1.01,3,5,4,61.5,57.0,6.4,6.48,3.96,5582.049147058911
1506,1.02,5,2,2,62.8,58.0,6.37,6.41,4.01,3321.922697890469
1507,2.01,3,2,4,62.1,60.0,7.96,8.01,4.96,15822.646881314926
1508,0.33,5,4,5,62.4,56.0,4.43,4.45,2.77,746.5549432971329
1509,0.44,5,4,3,62.7,57.0,4.82,4.85,3.03,1004.171954454541
1510,0.31,3,6,7,62.3,59.0,4.32,4.38,2.71,831.0273432551425
1511,0.26,3,4,6,62.6,56.0,4.1,4.13,2.57,495.3344802581033
1512,1.58,5,6,3,61.0,57.0,7.5,7.55,4.59,12469.971388268725
1513,0.32,5,6,2,61.6,56.0,4.4,4.43,2.72,507.781357077833
1514,0.31,2,4,3,63.3,57.0,4.3,4.33,2.73,475.7560544391777
1515,0.75,3,3,2,61.9,56.0,5.79,5.87,3.61,1983.8694183546654
1516,0.39,3,3,6,62.4,57.0,4.67,4.7,2.92,981.3541766871123
1517,0.41,5,6,6,62.8,54.0,4.77,4.72,2.98,1371.8806225504254
1518,0.54,5,2,8,61.6,53.0,5.26,5.3,3.25,1951.34386457196
1519,0.55,5,7,6,61.5,56.0,5.26,5.28,3.24,2489.1504465490525
1520,0.35,5,3,7,62.6,57.0,4.47,4.45,2.79,905.1193048400266
1521,1.82,3,4,2,61.3,58.0,7.83,7.94,4.83,11401.901205081413
1522,0.72,5,1,5,61.1,56.0,5.84,5.82,3.56,2209.1195734377875
1523,1.52,2,2,3,64.0,58.0,7.2,7.27,4.63,7834.14988818687
1524,0.4,2,5,7,60.6,62.0,4.71,4.73,2.86,1228.1406750316762
1525,0.3,4,5,8,61.6,58.0,4.34,4.3,2.66,814.0758856531833
1526,1.2,5,3,3,60.8,57.0,6.9,6.88,4.19,6131.364926398075
1527,0.56,1,5,4,57.0,67.0,5.49,5.36,3.09,1655.4309777876724
1528,0.54,5,3,6,61.8,56.0,5.25,5.27,3.25,1901.679149483977
1529,1.55,5,4,5,62.0,57.0,7.37,7.42,4.58,13737.25785677285
1530,1.33,2,7,2,59.0,64.0,7.22,7.12,4.23,7095.338862728899
1531,0.37,4,3,4,61.4,58.0,4.64,4.61,2.84,752.0068843130997
1532,0.37,4,7,4,60.5,59.0,4.66,4.69,2.83,950.8949291970799
1533,1.01,5,5,2,61.3,57.0,6.4,6.35,3.91,4202.839229502018
1534,1.19,3,7,2,63.5,57.0,6.67,6.75,4.26,5982.466905622603
1535,0.9,3,2,3,60.5,58.0,6.22,6.27,3.78,3036.2382444272025
1536,0.32,5,6,8,62.6,55.0,4.38,4.41,2.75,987.7288047024931
1537,0.67,2,1,5,64.2,55.6,5.54,5.57,3.57,1767.2156479132593
1538,0.4,2,7,4,63.5,55.0,4.66,4.69,2.97,1030.554737435373
1539,0.35,3,4,8,62.6,59.0,4.43,4.49,2.79,995.2021492873813
1540,0.25,5,6,6,62.1,57.0,4.04,4.07,2.52,540.5396754607385
1541,2.38,4,3,5,60.9,59.0,8.62,8.59,5.24,27840.08742314087
1542,2.03,4,1,3,62.1,59.0,8.12,8.06,5.02,11912.308833397212
1543,1.08,5,6,7,61.0,56.0,6.66,6.62,4.05,9149.361661109499
1544,0.71,5,6,3,60.8,57.0,5.8,5.84,3.54,2765.7584154045585
1545,1.01,4,5,2,61.3,60.0,6.43,6.4,3.93,4114.045266089507
1546,0.61,3,2,4,62.7,57.0,5.39,5.42,3.39,1676.050181878094
1547,0.3,5,2,3,61.5,57.0,4.3,4.35,2.66,402.9807557486265
1548,0.48,5,5,7,62.0,55.0,4.99,5.04,3.11,1889.7482869228475
1549,0.43,5,7,3,61.5,56.0,4.87,4.82,2.98,1122.8449187061053
1550,0.7,4,7,5,61.0,59.0,5.79,5.72,3.51,3515.284099332154
1551,2.17,5,2,3,60.4,56.0,8.36,8.43,5.07,16717.440709213464
1552,0.7,2,4,4,62.1,61.0,5.68,5.69,3.53,2531.233661162528
1553,1.73,5,5,5,62.1,57.0,7.73,7.64,4.77,17970.971872791
1554,1.5,3,1,5,61.3,59.0,7.36,7.41,4.53,8377.608351295039
1555,0.75,4,2,3,62.5,58.0,5.77,5.82,3.62,2214.197647931207
1556,0.71,2,5,4,63.8,58.0,5.61,5.64,3.59,2765.472999151795
1557,1.0,3,4,5,59.4,59.0,6.52,6.54,3.88,5732.3272980705915
1558,1.02,2,3,2,57.9,61.0,6.75,6.68,3.89,3404.687746903678
1559,0.7,4,6,3,60.7,58.0,5.74,5.73,3.48,2635.9820818321145
1560,0.5,5,6,7,61.9,58.0,5.07,5.11,3.15,2146.402878851662
1561,2.15,4,3,2,62.8,58.0,8.22,8.17,5.15,14810.774751858911
1562,0.34,5,4,6,61.1,57.0,4.48,4.52,2.75,861.9347910157405
1563,0.84,3,2,6,61.7,56.0,6.03,6.07,3.74,3718.8122928924818
1564,1.01,3,7,2,64.0,56.0,6.3,6.38,4.06,4393.2220113351395
1565,0.51,4,6,2,61.8,58.0,5.11,5.08,3.15,1195.3680679838924
1566,0.56,5,7,3,62.3,56.0,5.26,5.33,3.3,1846.3052611395785
1567,0.35,5,5,4,61.4,55.0,4.55,4.6,2.81,797.0756367969849
1568,1.05,4,7,3,61.6,61.0,6.55,6.5,4.02,5902.175616624465
1569,0.46,5,6,4,62.1,57.0,4.93,4.89,3.05,1402.4493285066667
1570,1.54,4,4,5,61.1,56.0,7.54,7.48,4.59,13284.159534952923
1571,0.3,5,5,7,61.6,55.0,4.33,4.37,2.68,780.0189394834704
1572,0.7,5,4,2,61.8,53.0,5.73,5.69,3.53,1981.217904711779
1573,0.31,2,3,5,64.0,59.0,4.25,4.28,2.73,561.3837546106666
1574,0.4,3,6,6,63.6,55.0,4.67,4.7,2.98,1247.087091896673
1575,1.01,5,7,3,60.8,56.0,6.54,6.48,3.96,5604.3909210328375
1576,0.51,3,4,6,63.5,56.0,5.11,5.07,3.23,1761.0579577718238
1577,0.9,1,7,4,57.5,66.0,6.3,6.25,3.61,4439.376427647029
1578,0.32,4,6,3,60.1,60.0,4.47,4.42,2.67,603.8355882316112
1579,0.3,4,5,3,62.1,60.0,4.28,4.26,2.65,508.4164433655489
1580,0.47,5,1,3,61.9,55.0,5.0,5.05,3.11,774.4598352131942
1581,0.31,3,7,3,62.1,58.0,4.3,4.33,2.68,577.4897708662744
1582,0.58,5,4,8,61.3,56.0,5.36,5.39,3.29,2704.7813682954447
1583,0.4,5,5,7,61.3,56.0,4.76,4.73,2.91,1340.6907270276565
1584,0.23,3,6,7,61.3,58.0,3.94,3.96,2.42,473.75335917056475
1585,1.14,5,2,3,62.2,56.0,6.65,6.7,4.15,4975.639527109103
1586,0.58,4,5,4,62.2,55.0,5.4,5.31,3.33,2019.3754828741378
1587,1.37,4,1,2,60.7,60.0,7.19,7.07,4.33,4676.915526221634
1588,2.25,5,2,2,60.5,56.0,8.49,8.54,5.15,14731.791917147018
1589,1.09,5,5,3,62.0,56.0,6.56,6.61,4.08,5893.6698441902545
1590,1.01,3,5,3,63.3,59.0,6.42,6.38,4.05,4862.155422799593
1591,1.59,4,7,2,59.4,61.0,7.62,7.56,4.51,10611.47139933516
1592,0.51,3,4,6,61.5,56.0,5.12,5.15,3.16,1761.0579577718238
1593,0.51,4,3,2,62.9,56.0,5.08,5.06,3.19,986.5787699938415
1594,0.32,5,6,4,62.1,55.0,4.36,4.4,2.72,708.2021412539627
1595,0.7,2,7,4,64.1,59.0,5.56,5.49,3.54,2955.5705051114855
1596,1.24,4,6,2,60.8,57.0,6.98,6.94,4.23,6367.197131380827
1597,0.44,2,1,5,63.1,57.0,4.83,4.87,3.06,800.6910491561803
1598,0.42,3,7,5,60.7,60.0,4.81,4.88,2.94,1307.156509342051
1599,1.01,4,5,4,62.8,59.0,6.41,6.33,4.0,5737.854740133209
1600,0.51,4,5,5,60.9,57.0,5.27,5.17,3.18,1764.271069574319
1601,1.0,1,6,3,66.3,62.0,6.27,6.06,4.09,4518.189329353752
1602,0.52,3,4,3,60.6,61.0,5.17,5.19,3.14,1309.6956279511107
1603,0.9,5,4,3,61.9,55.0,6.18,6.23,3.84,3863.0945338190922
1604,0.42,5,4,5,61.0,56.0,4.82,4.86,2.95,1175.5689544168376
1605,0.3,3,7,3,60.6,60.0,4.3,4.32,2.61,542.9172907573113
1606,0.93,4,5,2,59.5,60.0,6.39,6.36,3.79,3522.051404703424
1607,1.23,5,3,2,61.4,54.0,6.95,6.94,4.26,5287.269322863601
1608,0.56,5,6,4,60.9,56.0,5.35,5.32,3.25,2031.0821776977891
1609,0.32,2,3,3,63.5,57.0,4.34,4.39,2.77,466.38228069558426
1610,0.24,5,5,7,60.8,55.0,4.03,4.06,2.46,512.4501909472108
1611,1.1,4,7,2,62.4,58.0,6.57,6.6,4.11,5303.14604619003
1612,0.53,3,6,5,63.0,56.0,5.13,5.16,3.24,1940.8436451862783
1613,2.01,3,6,2,62.0,61.0,8.04,8.1,5.0,15379.307945619246
1614,1.3,4,3,2,61.3,58.0,6.99,6.95,4.27,5744.004446828292
1615,2.0,3,3,3,60.9,58.0,8.07,8.15,4.94,15275.819092503385
1616,1.02,2,7,2,58.9,65.0,6.59,6.54,3.87,4305.147175597133
1617,1.0,4,6,2,58.5,59.0,6.62,6.51,3.84,4246.804985996904
1618,2.0,4,3,2,62.1,60.0,8.1,8.01,5.3,12925.422113916577
1619,0.3,4,7,4,60.9,58.0,4.35,4.32,2.64,640.6995004035516
1620,0.71,3,6,6,61.7,60.0,5.7,5.74,3.53,3673.3737744018513
1621,1.0,5,4,5,62.5,54.0,6.4,6.44,4.01,6019.502293998195
1622,1.2,2,5,5,64.0,56.0,6.63,6.58,4.23,8267.887463332052
1623,0.43,4,4,4,61.2,58.0,4.9,4.84,2.98,1080.691656366807
1624,1.09,1,2,3,56.4,62.0,6.97,6.9,3.9,3920.031360594015
1625,0.72,5,4,5,62.7,55.0,5.71,5.68,3.57,3243.0899380095916
1626,1.07,4,6,2,61.3,59.0,6.64,6.58,4.05,4823.7352340985235
1627,1.07,4,5,2,58.2,58.0,6.79,6.72,3.93,4586.213982895181
1628,0.73,5,7,4,62.3,54.0,5.77,5.8,3.6,3491.675475616565
1629,1.0,3,3,2,61.6,58.0,6.43,6.47,3.97,3409.8599382511684
1630,0.74,4,7,5,62.3,58.0,5.79,5.77,3.6,3902.987490413145
1631,0.9,2,6,2,61.9,62.0,6.14,6.18,3.81,3259.1731708231773
1632,0.53,5,5,8,61.9,54.0,5.22,5.25,3.24,2428.058597862824
1633,0.98,1,4,1,58.7,57.0,6.54,6.43,3.8,2294.4640757862753
1634,0.37,5,3,3,59.7,56.0,4.71,4.67,2.8,669.1611352463163
1635,0.36,4,4,5,59.7,59.0,4.61,4.64,2.76,860.8608950583902
1636,1.86,4,3,2,62.3,57.0,7.85,7.82,4.88,11274.758668667275
1637,0.4,4,4,3,61.6,59.0,4.72,4.66,2.89,821.4931337065664
1638,0.56,5,5,3,61.5,55.0,5.32,5.35,3.28,1682.0291915454661
1639,2.01,4,3,3,58.2,62.0,8.26,8.21,4.79,15850.335782480171
1640,0.78,3,3,5,61.9,57.1,5.87,5.95,3.66,3315.696249695155
1641,0.32,4,7,3,60.4,58.0,4.44,4.47,2.69,630.1726288358195
1642,0.43,3,5,4,61.2,59.0,4.84,4.87,2.97,1118.3687235700093
1643,1.02,4,3,4,61.0,58.0,6.56,6.49,3.98,5074.164590732885
1644,0.52,3,4,5,59.5,58.0,5.21,5.28,3.12,1673.5840306716664
1645,0.32,2,3,3,63.4,55.0,4.36,4.38,2.77,466.38228069558426
1646,1.15,4,4,3,62.6,58.0,6.71,6.65,4.18,5999.1011167949
1647,1.01,4,5,6,61.8,59.0,6.46,6.42,3.98,6970.520590286293
1648,1.02,3,1,2,63.4,56.0,6.42,6.36,4.05,2610.8987631722725
1649,1.02,4,5,5,61.9,58.0,6.45,6.5,4.01,6506.053252186329
1650,0.71,5,6,6,62.0,53.9,5.73,5.77,3.57,3857.4004434756007
1651,0.32,5,6,4,62.1,55.0,4.39,4.43,2.74,708.2021412539627
1652,0.7,5,2,3,62.5,55.0,5.7,5.73,3.57,1986.451767615793
1653,0.7,5,1,2,61.4,55.0,5.72,5.75,3.52,1349.5608620803077
1654,2.04,5,2,3,60.2,56.0,8.19,8.26,4.95,14881.869370353514
1655,0.52,3,4,3,61.7,57.0,5.13,5.16,3.17,1309.6956279511107
1656,0.41,3,6,3,61.4,56.0,4.77,4.81,2.94,936.7123221544969
1657,2.5,4,3,1,59.9,60.0,8.75,8.67,5.22,14106.450199668141
1658,0.31,4,6,5,60.2,58.0,4.43,4.38,2.65,726.8361250419432
1659,1.27,3,2,4,63.3,63.0,6.87,6.82,4.33,6666.2425607939185
1660,0.63,4,3,5,61.7,59.0,5.53,5.49,3.4,2279.8255248040305
1661,0.4,4,6,3,61.0,59.0,4.71,4.74,2.88,919.1199524859156
1662,0.91,3,4,3,60.2,58.0,6.29,6.31,3.79,3756.130196712153
1663,0.31,3,6,3,62.8,57.0,4.32,4.34,2.72,553.3545246688667
1664,1.2,4,4,5,62.5,59.0,6.72,6.64,4.19,8305.43201409039
1665,1.5,5,4,5,61.3,53.9,7.37,7.42,4.53,12914.851819532514
1666,0.77,2,7,2,63.8,58.0,5.78,5.81,3.7,2535.6615127910172
1667,0.27,3,5,5,60.5,57.0,4.21,4.23,2.55,518.3137583924137
1668,2.0,5,3,3,63.9,54.0,7.92,8.0,5.1,16041.098717614317
1669,0.34,5,6,5,62.8,56.0,4.46,4.49,2.81,883.5666778775411
1670,0.3,5,6,4,62.3,57.0,4.32,4.29,2.68,627.1728740278634
1671,0.32,5,6,4,62.0,55.0,4.38,4.46,2.74,708.2021412539627
1672,0.71,3,7,3,63.2,58.0,5.65,5.68,3.58,2748.6881364278183
1673,0.35,5,3,6,59.2,56.0,4.6,4.65,2.74,840.5711173935064
1674,1.53,4,3,4,59.8,58.0,7.49,7.52,4.49,10886.62826203644
1675,1.06,5,2,2,61.3,56.0,6.59,6.55,4.03,3571.424757142223
1676,0.24,2,5,5,58.3,61.0,4.09,4.14,2.4,399.4261240888486
1677,0.41,3,6,3,63.1,57.0,4.73,4.71,2.98,936.7123221544969
1678,0.9,3,7,3,59.4,62.0,6.19,6.24,3.69,4295.51082232373
1679,1.38,4,3,2,60.2,60.0,7.31,7.24,4.37,6427.53194160379
1680,0.31,3,4,4,62.6,57.0,4.3,4.32,2.7,567.8060659910624
1681,1.02,4,2,2,61.2,59.0,6.51,6.46,3.97,3251.739979402181
1682,0.83,5,2,3,61.9,57.0,5.96,6.02,3.71,2737.543556737876
1683,1.02,4,5,2,62.0,59.0,6.42,6.33,3.95,4191.068926006692
1684,0.9,4,2,4,58.4,62.0,6.35,6.29,3.69,3583.0804423214413
1685,0.4,3,7,4,59.6,58.0,4.8,4.83,2.87,1071.3267514609674
1686,1.51,1,2,4,58.8,62.0,7.57,7.51,4.43,8312.905852847001
1687,0.41,5,2,8,61.8,55.0,4.77,4.81,2.96,1161.8311058621753
1688,1.72,4,3,4,61.9,56.0,7.74,7.67,4.77,13570.778813398289
1689,0.27,3,1,6,60.8,57.0,4.16,4.2,2.54,362.2573435088898
1690,0.7,4,4,3,62.2,58.0,5.69,5.76,3.56,2355.9940951578933
1691,0.32,5,5,6,61.2,55.0,4.43,4.46,2.72,817.9820103207597
1692,2.05,5,3,3,62.4,57.0,8.14,8.08,5.06,16804.439996823887
1693,0.77,4,1,4,62.3,58.0,5.86,5.8,3.63,2204.599403613343
1694,1.28,2,3,2,56.8,62.0,7.22,7.16,4.08,5220.726940952144
1695,1.21,5,4,4,59.8,57.0,6.98,6.9,4.15,7742.997774533244
1696,0.24,3,6,7,62.5,59.0,3.96,4.01,2.49,513.276289030257
1697,1.7,5,2,3,62.9,57.0,7.57,7.5,4.74,10558.011563623902
1698,0.32,5,2,4,62.5,55.0,4.37,4.4,2.74,522.4191578949449
1699,1.5,4,3,2,62.2,60.0,7.29,7.24,4.52,7520.059508448762
1700,1.35,5,4,6,61.5,55.0,7.11,7.16,4.39,11559.649412919247
1701,1.23,5,4,6,61.0,55.0,6.93,6.95,4.23,9701.283810161964
1702,0.3,5,5,3,62.5,57.0,4.27,4.31,2.68,519.3896602726716
1703,0.32,5,3,4,62.1,56.0,4.42,4.37,2.73,584.5038161373693
1704,1.1,3,4,2,63.4,56.0,6.56,6.54,4.15,4418.43639329856
1705,0.33,5,4,6,60.4,57.0,4.48,4.52,2.72,814.8264415308181
1706,1.24,4,3,3,60.2,60.0,6.94,6.91,4.17,6384.017611747581
1707,2.01,5,2,2,62.1,55.0,8.12,8.08,5.03,11913.195186105804
1708,2.0,1,3,5,66.0,56.0,7.79,7.72,5.12,17572.113002073933
1709,1.6,5,4,4,62.2,55.0,7.5,7.46,4.65,13102.285845143213
1710,1.3,4,2,4,62.7,58.0,6.97,6.9,4.35,7160.230362442037
1711,0.52,5,4,2,63.0,55.0,5.14,5.12,3.23,1132.0987679761986
1712,0.4,4,3,5,61.8,59.2,4.72,4.74,2.92,969.3474113129399
1713,1.02,4,4,5,62.0,59.0,6.45,6.39,3.98,6116.155316554628
1714,0.53,3,6,4,60.1,60.0,5.21,5.28,3.15,1743.7259193656982
1715,0.41,3,4,3,62.8,58.0,4.72,4.74,2.97,837.2168821131582
1716,0.9,5,6,2,62.0,55.0,6.15,6.23,3.84,3557.8523997564516
1717,1.11,3,6,7,60.2,59.0,6.67,6.79,4.05,9174.110806900733
1718,1.04,4,7,5,60.5,59.0,6.62,6.58,3.99,7407.383066010602
1719,0.5,2,1,4,57.7,60.0,5.28,5.26,3.04,915.1150479086336
1720,2.01,3,4,3,62.1,60.0,7.94,8.03,4.96,16698.759190434434
1721,0.23,3,7,6,62.6,58.0,3.89,3.94,2.45,459.15759060355936
1722,0.39,5,6,3,61.1,55.0,4.74,4.75,2.9,895.2509307033034
1723,0.27,3,6,7,62.6,58.0,4.11,4.16,2.59,640.7027497889433
1724,2.03,3,6,2,63.7,58.0,7.91,7.94,5.05,15668.679997417497
1725,0.2,4,5,4,62.6,59.0,3.73,3.71,2.33,272.05428051010057
1726,1.0,2,1,4,64.3,59.0,6.27,6.21,4.01,3374.6442574763446
1727,0.51,3,6,5,59.6,56.0,5.19,5.24,3.11,1805.2550442529262
1728,1.32,3,5,6,61.6,61.0,6.97,7.02,4.31,11224.81569322858
1729,2.08,4,4,2,62.2,60.0,8.16,8.09,5.06,15070.067874230403
1730,0.57,3,2,3,62.5,58.0,5.22,5.27,3.28,1284.8931186548018
1731,1.16,3,4,5,62.9,55.0,6.65,6.74,4.21,7580.305440700615
1732,2.03,5,1,4,60.5,57.0,8.26,8.2,4.98,13971.224597405671
1733,0.41,3,5,3,63.4,57.0,4.74,4.73,3.0,890.5885048265942
1734,0.3,5,7,3,62.1,56.0,4.33,4.3,2.68,570.1160640748676
1735,0.4,5,4,4,61.0,57.0,4.74,4.77,2.9,963.4794762929171
1736,0.59,3,2,3,62.8,59.0,5.34,5.36,3.36,1371.0858550100968
1737,1.05,5,3,3,61.4,57.0,6.49,6.54,4.0,4768.42684215259
1738,1.08,3,4,2,59.8,57.0,6.66,6.72,4.0,4268.403041330794
1739,1.62,2,1,2,64.2,62.0,7.41,7.33,4.73,6000.723409679089
1740,0.7,4,5,5,60.4,60.0,5.73,5.7,3.45,3202.5096803346473
1741,0.5,4,6,4,61.8,58.0,5.11,5.05,3.14,1606.1662691713775
1742,1.25,3,4,2,61.4,59.0,6.97,6.93,4.27,5620.716198654074
1743,0.53,4,2,5,62.3,58.0,5.18,5.26,3.25,1471.6627681443629
1744,1.2,5,3,5,62.1,57.0,6.77,6.82,4.22,7834.915386480331
1745,0.49,4,4,3,62.4,58.0,5.05,4.99,3.13,1203.756562826001
1746,1.2,4,3,2,62.3,58.0,6.76,6.81,4.23,4940.464565630744
1747,1.61,5,4,3,61.2,55.0,7.62,7.57,4.65,11547.199387970655
1748,1.51,4,3,4,60.2,60.0,7.35,7.33,4.42,10620.248434552423
1749,1.2,5,1,3,62.5,55.0,6.84,6.79,4.26,4522.921232522555
1750,0.45,5,6,2,61.5,55.0,4.92,4.97,3.04,964.7962928364451
1751,1.29,5,5,3,61.4,61.0,7.0,6.97,4.29,8093.398857922879
1752,1.51,5,5,3,61.7,56.0,7.35,7.41,4.55,10886.400449094725
1753,0.51,5,7,4,60.9,56.0,5.19,5.16,3.15,1777.4470657397057
1754,1.0,5,2,3,58.5,55.0,6.47,6.42,3.77,3887.8862880976503
1755,0.9,2,4,3,63.7,60.0,6.07,6.11,3.88,3538.7904405024565
1756,0.51,5,5,4,61.0,57.0,5.16,5.11,3.13,1619.2976935762515
1757,0.3,4,3,5,61.4,59.0,4.33,4.3,2.65,563.9699928705253
1758,0.3,4,5,8,60.7,58.0,4.33,4.37,2.64,814.0758856531833
1759,0.91,5,5,3,62.0,57.0,6.22,6.24,3.86,4195.747559928454
1760,0.23,3,7,7,62.5,58.0,3.94,3.96,2.47,494.41670147769196
1761,3.01,4,5,1,62.2,56.0,9.24,9.13,5.73,23049.144005541817
1762,0.39,3,6,4,60.9,58.0,4.72,4.77,2.89,978.7685245686989
1763,0.57,5,6,4,61.8,55.0,5.34,5.38,3.31,2099.9046127648658
1764,0.27,3,4,8,60.8,57.0,4.2,4.22,2.56,610.550773490157
1765,1.0,4,4,8,62.2,61.0,6.41,6.38,3.98,7383.376748723485
1766,1.0,3,5,3,63.1,59.0,6.29,6.22,3.95,4771.917667937684
1767,0.38,5,5,4,61.9,55.0,4.69,4.63,2.89,930.55399124371
1768,0.99,5,2,3,61.8,57.0,6.4,6.42,3.96,3815.011837180778
1769,0.5,5,7,6,60.4,54.0,5.17,5.23,3.14,2080.2747996204735
1770,1.02,4,5,3,62.3,58.0,6.46,6.38,4.0,5091.438101369674
1771,0.74,2,6,3,62.8,61.0,5.74,5.76,3.61,2738.876214213185
